,unique_id,full_name,position,teams,minutes,goals_scored,assists,bps,selected_by_percent,previous_start_value,delta_value,target_value
705,112-2020-21,kepaarrizabalaga,GK,chelsea,585.0,0.0,0.0,117.0,0.6,50.0,-3.0,55.0
706,116-2020-21,andreaschristensen,DEF,chelsea,1371.0,0.0,0.0,323.0,1.1,50.0,-3.0,50.0
707,118-2020-21,tammyabraham,FWD,chelsea,1031.0,6.0,2.0,224.0,2.0,75.0,-4.0,70.0
708,119-2020-21,christianpulisic,MID,chelsea,1731.0,4.0,3.0,264.0,2.8,85.0,-2.0,75.0
709,120-2020-21,masonmount,MID,chelsea,2887.0,6.0,7.0,599.0,17.3,70.0,3.0,60.0
710,121-2020-21,fikayotomori,DEF,chelsea,45.0,0.0,0.0,8.0,0.2,50.0,-3.0,45.0
711,122-2020-21,callumhudson-odoi,MID,chelsea,1050.0,2.0,3.0,239.0,0.4,60.0,-3.0,60.0
712,123-2020-21,reecejames,DEF,chelsea,2367.0,1.0,3.0,572.0,6.9,50.0,1.0,50.0
713,232-2020-21,benjaminchilwell,DEF,chelsea,2286.0,3.0,6.0,549.0,14.6,55.0,4.0,55.0
714,108-2020-21,michybatshuayi,FWD,crystalpalace,717.0,2.0,2.0,113.0,0.6,60.0,-3.0,70.0
715,125-2020-21,garycahill,DEF,crystalpalace,1800.0,1.0,1.0,308.0,0.2,45.0,0.0,45.0
716,126-2020-21,waynehennessey,GK,crystalpalace,0.0,0.0,0.0,0.0,0.3,45.0,-2.0,45.0
717,127-2020-21,mamadousakho,DEF,crystalpalace,275.0,0.0,0.0,33.0,0.1,45.0,-1.0,50.0
718,128-2020-21,vicenteguaita,GK,crystalpalace,3330.0,0.0,0.0,639.0,3.6,50.0,-2.0,50.0
719,129-2020-21,jamestomkins,DEF,crystalpalace,551.0,0.0,0.0,97.0,0.0,45.0,-1.0,50.0
720,130-2020-21,jamesmcarthur,MID,crystalpalace,1465.0,0.0,2.0,228.0,0.1,55.0,-3.0,55.0
721,131-2020-21,jamesmccarthy,MID,crystalpalace,816.0,0.0,0.0,129.0,0.7,45.0,-2.0,45.0
722,132-2020-21,christianbenteke,FWD,crystalpalace,1808.0,10.0,2.0,338.0,1.3,55.0,0.0,60.0
723,134-2020-21,joelward,DEF,crystalpalace,2255.0,0.0,1.0,353.0,1.2,45.0,-2.0,45.0
724,135-2020-21,martinkelly,DEF,crystalpalace,1.0,0.0,0.0,3.0,0.2,45.0,-4.0,40.0
725,136-2020-21,connorwickham,FWD,crystalpalace,0.0,0.0,0.0,0.0,0.5,45.0,-1.0,45.0
726,137-2020-21,androstownsend,MID,crystalpalace,2250.0,1.0,5.0,378.0,1.1,60.0,-5.0,60.0
727,138-2020-21,lukamilivojevic,MID,crystalpalace,2357.0,1.0,1.0,332.0,0.2,60.0,-4.0,70.0
728,140-2020-21,jordanayew,FWD,crystalpalace,2086.0,1.0,4.0,216.0,1.4,60.0,-4.0,50.0
729,141-2020-21,wilfriedzaha,MID,crystalpalace,2612.0,11.0,4.0,362.0,9.9,70.0,1.0,70.0
730,142-2020-21,jeffreyschlupp,MID,crystalpalace,1415.0,2.0,3.0,194.0,0.1,55.0,-2.0,55.0
731,143-2020-21,maxmeyer,MID,crystalpalace,0.0,0.0,0.0,0.0,0.0,50.0,-3.0,55.0
732,486-2020-21,scottdann,DEF,crystalpalace,1350.0,1.0,1.0,233.0,0.5,45.0,-3.0,45.0
733,149-2020-21,fabiandelph,MID,everton,260.0,0.0,0.0,48.0,0.0,50.0,-2.0,55.0
734,150-2020-21,gylfisigurdsson,MID,everton,2244.0,6.0,5.0,443.0,2.9,70.0,-2.0,80.0
735,152-2020-21,seamuscoleman,DEF,everton,1607.0,0.0,3.0,371.0,2.4,50.0,-1.0,55.0
736,153-2020-21,cenktosun,FWD,everton,44.0,0.0,0.0,12.0,0.0,60.0,0.0,60.0
737,155-2020-21,lucasdigne,DEF,everton,2681.0,0.0,9.0,590.0,11.4,60.0,2.0,60.0
738,156-2020-21,michaelkeane,DEF,everton,2989.0,3.0,1.0,649.0,6.3,50.0,0.0,55.0
739,157-2020-21,jordanpickford,GK,everton,2742.0,0.0,0.0,570.0,5.3,50.0,-2.0,55.0
740,159-2020-21,alexiwobi,MID,everton,1530.0,1.0,3.0,256.0,0.2,60.0,-1.0,60.0
741,161-2020-21,jean-philippegbamin,MID,everton,11.0,0.0,0.0,1.0,0.0,50.0,0.0,50.0
742,162-2020-21,yerrymina,DEF,everton,1936.0,2.0,0.0,399.0,1.7,55.0,0.0,55.0
743,163-2020-21,tomdavies,MID,everton,1417.0,0.0,1.0,209.0,0.1,55.0,-3.0,55.0
744,164-2020-21,dominiccalvert-lewin,FWD,everton,2871.0,16.0,6.0,528.0,29.5,70.0,5.0,60.0
745,165-2020-21,masonholgate,DEF,everton,2286.0,1.0,0.0,426.0,1.0,50.0,-2.0,45.0
746,169-2020-21,moisekean,FWD,everton,13.0,0.0,0.0,1.0,0.2,60.0,-3.0,70.0
747,115-2020-21,rubenloftus-cheek,MID,fulham,1962.0,1.0,0.0,178.0,0.2,60.0,-1.0,65.0
748,177-2020-21,anthonyknockaert,MID,fulham,0.0,0.0,0.0,0.0,0.0,55.0,-5.0,55.0
749,493-2020-21,mariolemina,MID,fulham,1696.0,1.0,1.0,267.0,0.3,45.0,0.0,50.0
750,216-2020-21,wesmorgan,DEF,leedsunited,16.0,0.0,0.0,9.0,0.1,45.0,-1.0,45.0
751,217-2020-21,kasperschmeichel,GK,leedsunited,3420.0,0.0,0.0,631.0,9.6,55.0,-1.0,50.0
752,218-2020-21,christianfuchs,DEF,leedsunited,701.0,0.0,0.0,112.0,0.2,45.0,0.0,45.0
753,219-2020-21,jonnyevans,DEF,leedsunited,2473.0,2.0,2.0,536.0,1.4,55.0,1.0,50.0
754,221-2020-21,marcalbrighton,MID,leedsunited,1735.0,1.0,7.0,325.0,0.2,55.0,-3.0,55.0
755,222-2020-21,mattyjames,MID,leedsunited,0.0,0.0,0.0,0.0,0.2,45.0,-2.0,45.0
756,223-2020-21,dannyward,GK,leedsunited,0.0,0.0,0.0,0.0,0.2,45.0,-2.0,45.0
757,224-2020-21,jamievardy,FWD,leedsunited,2838.0,15.0,14.0,649.0,17.5,100.0,2.0,90.0
758,225-2020-21,dennispraet,MID,leedsunited,714.0,1.0,2.0,129.0,0.1,55.0,-3.0,55.0
759,227-2020-21,danielamartey,DEF,leedsunited,718.0,1.0,0.0,121.0,1.2,40.0,-1.0,45.0
760,228-2020-21,youritielemans,MID,leedsunited,3356.0,6.0,4.0,633.0,3.8,65.0,-1.0,65.0
761,230-2020-21,demaraigray,MID,leedsunited,18.0,0.0,0.0,3.0,0.1,55.0,-4.0,55.0
762,231-2020-21,jamesmaddison,MID,leedsunited,2093.0,8.0,7.0,473.0,5.5,70.0,2.0,70.0
763,233-2020-21,kelechiiheanacho,FWD,leedsunited,1452.0,12.0,2.0,424.0,19.5,60.0,2.0,60.0
764,234-2020-21,hamzachoudhury,MID,leedsunited,311.0,0.0,0.0,59.0,0.1,50.0,-4.0,45.0
765,235-2020-21,harveybarnes,MID,leedsunited,1944.0,9.0,5.0,348.0,2.7,70.0,-4.0,60.0
766,236-2020-21,wilfredndidi,MID,leedsunited,2175.0,1.0,4.0,430.0,0.7,50.0,-2.0,50.0
767,239-2020-21,jamesjustin,DEF,leedsunited,2070.0,2.0,2.0,447.0,6.1,45.0,3.0,50.0
768,518-2020-21,nampalysmendy,MID,leedsunited,1452.0,0.0,1.0,234.0,1.5,45.0,-3.0,45.0
769,241-2020-21,jamesmilner,MID,liverpool,1056.0,0.0,2.0,204.0,0.1,55.0,-2.0,55.0
770,243-2020-21,georginiowijnaldum,MID,liverpool,2938.0,2.0,1.0,482.0,1.2,55.0,-2.0,55.0
771,244-2020-21,jordanhenderson,MID,liverpool,1704.0,1.0,2.0,345.0,0.9,55.0,-1.0,55.0
772,246-2020-21,joelmatip,DEF,liverpool,690.0,1.0,2.0,194.0,0.4,55.0,-1.0,55.0
773,247-2020-21,xherdanshaqiri,MID,liverpool,548.0,0.0,2.0,127.0,0.1,65.0,-1.0,65.0
774,248-2020-21,alexoxlade-chamberlain,MID,liverpool,243.0,1.0,1.0,58.0,0.1,65.0,-2.0,65.0
775,249-2020-21,robertofirmino,FWD,liverpool,2837.0,9.0,8.0,615.0,5.7,95.0,-4.0,95.0
776,254-2020-21,mohamedsalah,MID,liverpool,3077.0,22.0,6.0,657.0,43.6,120.0,9.0,125.0
777,255-2020-21,andrewrobertson,DEF,liverpool,3384.0,1.0,8.0,834.0,16.5,70.0,3.0,70.0
778,256-2020-21,divockorigi,FWD,liverpool,180.0,0.0,0.0,23.0,0.6,55.0,-4.0,55.0
779,257-2020-21,harrywilson,MID,liverpool,0.0,0.0,0.0,0.0,0.0,55.0,-4.0,60.0
780,259-2020-21,trentalexander-arnold,DEF,liverpool,3029.0,2.0,8.0,761.0,27.1,75.0,3.0,70.0
781,260-2020-21,josephgomez,DEF,liverpool,589.0,0.0,0.0,94.0,1.0,55.0,-3.0,55.0
782,261-2020-21,nabykeita,MID,liverpool,517.0,0.0,0.0,78.0,0.2,55.0,-3.0,60.0
783,468-2020-21,diogojota,MID,liverpool,1106.0,9.0,0.0,228.0,5.7,65.0,4.0,65.0
784,20-2020-21,josephwillock,MID,newcastleunited,1210.0,8.0,0.0,254.0,4.1,50.0,-1.0,50.0
785,320-2020-21,andycarroll,FWD,newcastleunited,380.0,1.0,1.0,78.0,0.3,55.0,-4.0,55.0
786,321-2020-21,jonjoshelvey,MID,newcastleunited,2616.0,1.0,3.0,377.0,0.2,55.0,-2.0,50.0
787,322-2020-21,mattritchie,MID,newcastleunited,1347.0,0.0,5.0,226.0,0.1,50.0,-1.0,55.0
788,324-2020-21,ciaranclark,DEF,newcastleunited,1890.0,1.0,0.0,291.0,0.2,45.0,0.0,45.0
789,325-2020-21,karldarlow,GK,newcastleunited,2250.0,0.0,0.0,450.0,1.1,50.0,-1.0,45.0
790,326-2020-21,martindubravka,GK,newcastleunited,1170.0,0.0,0.0,255.0,0.6,50.0,-2.0,50.0
791,327-2020-21,florianlejeune,DEF,newcastleunited,0.0,0.0,0.0,0.0,0.0,45.0,-2.0,45.0
792,328-2020-21,jamaallascelles,DEF,newcastleunited,1625.0,2.0,0.0,229.0,0.8,45.0,-3.0,45.0
793,330-2020-21,christianatsu,MID,newcastleunited,0.0,0.0,0.0,0.0,0.0,55.0,-3.0,55.0
794,331-2020-21,pauldummett,DEF,newcastleunited,1254.0,1.0,0.0,204.0,0.1,45.0,-1.0,45.0
795,332-2020-21,javiermanquillo,DEF,newcastleunited,822.0,0.0,0.0,136.0,0.2,45.0,-3.0,45.0
796,333-2020-21,emilkrafth,DEF,newcastleunited,1286.0,1.0,1.0,222.0,0.2,45.0,-3.0,45.0
797,335-2020-21,deandreyedlin,DEF,newcastleunited,435.0,0.0,0.0,68.0,0.2,45.0,-2.0,45.0
798,336-2020-21,isaachayden,MID,newcastleunited,1942.0,0.0,0.0,211.0,0.0,50.0,-4.0,45.0
799,337-2020-21,rolandoaarons,MID,newcastleunited,0.0,0.0,0.0,0.0,0.0,50.0,-2.0,50.0
800,338-2020-21,allansaint-maximin,MID,newcastleunited,1554.0,3.0,5.0,278.0,3.1,55.0,-3.0,55.0
801,341-2020-21,yoshinorimuto,FWD,newcastleunited,0.0,0.0,0.0,0.0,0.1,50.0,-2.0,55.0
802,480-2020-21,seanlongstaff,MID,newcastleunited,1405.0,0.0,1.0,168.0,0.1,50.0,-4.0,50.0
803,485-2020-21,jeffhendrick,MID,newcastleunited,1418.0,2.0,1.0,177.0,1.2,50.0,-5.0,55.0
804,497-2020-21,jacobmurphy,MID,newcastleunited,1617.0,2.0,3.0,252.0,0.1,50.0,-1.0,50.0
805,506-2020-21,callumwilson,FWD,newcastleunited,2081.0,12.0,6.0,409.0,5.1,65.0,0.0,80.0
806,507-2020-21,ryanfraser,MID,newcastleunited,922.0,0.0,4.0,154.0,0.2,60.0,-4.0,75.0
807,513-2020-21,jamallewis,DEF,newcastleunited,1833.0,0.0,1.0,261.0,1.1,45.0,-5.0,45.0
808,262-2020-21,rhianbrewster,FWD,sheffieldunited,1113.0,0.0,0.0,87.0,5.0,45.0,-3.0,45.0
809,343-2020-21,billysharp,FWD,sheffieldunited,725.0,3.0,0.0,101.0,0.1,60.0,-5.0,60.0
810,344-2020-21,davidmcgoldrick,FWD,sheffieldunited,2391.0,8.0,1.0,344.0,1.3,55.0,-3.0,55.0
811,345-2020-21,chrisbasham,DEF,sheffieldunited,2576.0,0.0,1.0,408.0,0.5,50.0,-4.0,45.0
812,346-2020-21,johnfleck,MID,sheffieldunited,2573.0,0.0,3.0,353.0,0.1,60.0,-4.0,50.0
813,347-2020-21,endastevens,DEF,sheffieldunited,2700.0,0.0,1.0,361.0,0.8,55.0,-5.0,50.0
814,348-2020-21,simonmoore,GK,sheffieldunited,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,45.0
815,349-2020-21,olivernorwood,MID,sheffieldunited,2214.0,0.0,0.0,355.0,0.1,50.0,-5.0,50.0
816,351-2020-21,georgebaldock,DEF,sheffieldunited,2787.0,0.0,2.0,347.0,0.8,55.0,-6.0,45.0
817,353-2020-21,johnegan,DEF,sheffieldunited,2628.0,0.0,1.0,410.0,1.6,50.0,-3.0,45.0
818,354-2020-21,jacko'connell,DEF,sheffieldunited,180.0,0.0,0.0,19.0,0.1,50.0,-3.0,45.0
819,355-2020-21,johnlundstram,MID,sheffieldunited,2027.0,0.0,2.0,244.0,1.3,55.0,-7.0,40.0
820,356-2020-21,benosborn,MID,sheffieldunited,1599.0,1.0,0.0,246.0,0.0,50.0,-3.0,50.0
821,357-2020-21,olivermcburnie,FWD,sheffieldunited,1316.0,1.0,2.0,101.0,0.2,60.0,-4.0,60.0
822,359-2020-21,lysmousset,FWD,sheffieldunited,287.0,0.0,0.0,14.0,0.1,60.0,-2.0,50.0
823,477-2020-21,lukefreeman,MID,sheffieldunited,0.0,0.0,0.0,0.0,0.0,50.0,0.0,55.0
824,483-2020-21,aaronramsdale,GK,sheffieldunited,3420.0,0.0,0.0,685.0,2.0,50.0,-4.0,45.0
825,509-2020-21,ethanampadu,DEF,sheffieldunited,2087.0,0.0,0.0,341.0,0.4,45.0,-2.0,45.0
826,529-2020-21,philjagielka,DEF,sheffieldunited,524.0,0.0,0.0,53.0,0.5,40.0,-1.0,45.0
827,148-2020-21,theowalcott,MID,southampton,1629.0,3.0,4.0,185.0,0.3,60.0,-2.0,65.0
828,361-2020-21,shanelong,FWD,southampton,201.0,0.0,0.0,21.0,0.4,55.0,-4.0,50.0
829,362-2020-21,ryanbertrand,DEF,southampton,2598.0,0.0,2.0,404.0,0.7,50.0,0.0,50.0
830,363-2020-21,alexmccarthy,GK,southampton,2700.0,0.0,0.0,527.0,10.9,45.0,-1.0,45.0
831,365-2020-21,nathanredmond,MID,southampton,1727.0,2.0,3.0,243.0,0.2,65.0,-1.0,65.0
832,366-2020-21,dannyings,FWD,southampton,2172.0,12.0,4.0,464.0,6.6,85.0,-1.0,60.0
833,367-2020-21,jackstephens,DEF,southampton,1537.0,0.0,0.0,288.0,0.2,50.0,-4.0,45.0
834,368-2020-21,stuartarmstrong,MID,southampton,2764.0,4.0,7.0,455.0,0.5,55.0,0.0,55.0
835,369-2020-21,jannikvestergaard,DEF,southampton,2574.0,3.0,1.0,494.0,2.8,45.0,2.0,50.0
836,370-2020-21,jamesward-prowse,MID,southampton,3420.0,8.0,7.0,772.0,11.7,60.0,-1.0,60.0
837,371-2020-21,angusgunn,GK,southampton,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,45.0
838,372-2020-21,sofianeboufal,MID,southampton,0.0,0.0,0.0,0.0,0.0,55.0,-1.0,55.0
839,375-2020-21,kylewalker-peters,DEF,southampton,2646.0,0.0,3.0,498.0,4.2,45.0,2.0,50.0
840,376-2020-21,janbednarek,DEF,southampton,3100.0,1.0,1.0,584.0,4.6,45.0,2.0,45.0
841,377-2020-21,cheadams,FWD,southampton,2662.0,9.0,7.0,443.0,4.1,60.0,-3.0,60.0
842,378-2020-21,yanvalery,DEF,southampton,101.0,0.0,0.0,12.0,0.0,50.0,-3.0,50.0
843,381-2020-21,michaelobafemi,FWD,southampton,57.0,0.0,0.0,12.0,0.7,50.0,-4.0,50.0
844,382-2020-21,moussadjenepo,MID,southampton,1229.0,1.0,2.0,140.0,0.1,55.0,-1.0,55.0
845,523-2020-21,fraserforster,GK,southampton,720.0,0.0,0.0,147.0,7.0,40.0,0.0,45.0
846,383-2020-21,hugolloris,GK,tottenhamhotspur,3420.0,0.0,0.0,702.0,6.6,55.0,1.0,55.0
847,384-2020-21,dannyrose,DEF,tottenhamhotspur,0.0,0.0,0.0,0.0,0.1,50.0,-3.0,55.0
848,385-2020-21,moussasissoko,MID,tottenhamhotspur,1576.0,0.0,0.0,214.0,0.4,50.0,-3.0,50.0
849,386-2020-21,tobyalderweireld,DEF,tottenhamhotspur,2240.0,1.0,0.0,469.0,1.8,55.0,-1.0,55.0
850,387-2020-21,eriklamela,MID,tottenhamhotspur,700.0,1.0,1.0,96.0,0.1,60.0,-3.0,60.0
851,388-2020-21,harrykane,FWD,tottenhamhotspur,3083.0,23.0,14.0,880.0,44.5,105.0,14.0,110.0
852,389-2020-21,sergeaurier,DEF,tottenhamhotspur,1605.0,2.0,3.0,370.0,1.5,55.0,-3.0,50.0
853,390-2020-21,heung-minson,MID,tottenhamhotspur,3119.0,17.0,11.0,777.0,44.2,90.0,6.0,95.0
854,391-2020-21,ericdier,DEF,tottenhamhotspur,2520.0,0.0,0.0,463.0,2.4,50.0,-4.0,50.0
855,393-2020-21,paulogazzaniga,GK,tottenhamhotspur,0.0,0.0,0.0,0.0,0.2,45.0,-2.0,45.0
856,394-2020-21,bamidelealli,MID,tottenhamhotspur,613.0,0.0,2.0,101.0,0.6,80.0,-6.0,85.0
857,395-2020-21,bendavies,DEF,tottenhamhotspur,1340.0,0.0,2.0,253.0,0.6,50.0,-5.0,55.0
858,397-2020-21,harrywinks,MID,tottenhamhotspur,856.0,0.0,0.0,124.0,0.1,55.0,-4.0,55.0
859,399-2020-21,ryansessegnon,DEF,tottenhamhotspur,0.0,0.0,0.0,0.0,0.1,50.0,-3.0,55.0
860,404-2020-21,oliverskipp,MID,tottenhamhotspur,0.0,0.0,0.0,0.0,0.0,45.0,-1.0,45.0
861,405-2020-21,tanguyndombele,MID,tottenhamhotspur,2086.0,3.0,3.0,407.0,0.6,60.0,-1.0,60.0
862,406-2020-21,juanfoyth,DEF,tottenhamhotspur,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,50.0
863,457-2020-21,mattdoherty,DEF,tottenhamhotspur,1238.0,0.0,2.0,222.0,3.8,60.0,-4.0,60.0
864,482-2020-21,joehart,GK,tottenhamhotspur,0.0,0.0,0.0,0.0,0.6,45.0,-3.0,45.0
865,15-2020-21,ainsleymaitland-niles,DEF,westbromwichalbion,1714.0,0.0,2.0,273.0,0.8,50.0,-4.0,50.0
866,56-2020-21,davidbutton,GK,westbromwichalbion,90.0,0.0,0.0,18.0,3.6,40.0,-1.0,40.0
867,358-2020-21,callumrobinson,FWD,westbromwichalbion,1552.0,5.0,3.0,276.0,0.8,55.0,-3.0,55.0
868,415-2020-21,charlieaustin,FWD,westbromwichalbion,135.0,0.0,0.0,10.0,0.1,55.0,-4.0,60.0
869,428-2020-21,robertsnodgrass,MID,westbromwichalbion,528.0,0.0,0.0,76.0,0.1,60.0,-4.0,55.0
870,446-2020-21,gradydiangana,MID,westbromwichalbion,1230.0,1.0,0.0,113.0,0.2,55.0,-5.0,45.0
871,427-2020-21,marknoble,MID,westhamunited,701.0,0.0,0.0,132.0,0.3,50.0,-5.0,50.0
872,431-2020-21,lukaszfabianski,GK,westhamunited,3150.0,0.0,0.0,634.0,3.2,50.0,0.0,50.0
873,432-2020-21,angeloogbonna,DEF,westhamunited,2492.0,3.0,0.0,461.0,0.8,50.0,-3.0,45.0
874,434-2020-21,jackwilshere,MID,westhamunited,0.0,0.0,0.0,0.0,0.0,50.0,-1.0,50.0
875,435-2020-21,aaroncresswell,DEF,westhamunited,3170.0,0.0,11.0,730.0,18.2,50.0,7.0,50.0
876,436-2020-21,andriyyarmolenko,MID,westhamunited,362.0,0.0,1.0,47.0,0.1,60.0,-5.0,60.0
877,437-2020-21,michailantonio,FWD,westhamunited,1972.0,10.0,5.0,345.0,10.9,65.0,2.0,70.0
878,438-2020-21,ryanfredericks,DEF,westhamunited,564.0,1.0,1.0,127.0,0.2,45.0,-3.0,45.0
879,439-2020-21,manuellanzini,MID,westhamunited,556.0,1.0,1.0,117.0,0.1,65.0,-1.0,65.0
880,442-2020-21,arthurmasuaku,DEF,westhamunited,1006.0,0.0,2.0,209.0,0.4,45.0,-2.0,45.0
881,447-2020-21,albianajeti,FWD,westhamunited,0.0,0.0,0.0,0.0,0.0,55.0,0.0,60.0
882,448-2020-21,declanrice,MID,westhamunited,2880.0,2.0,1.0,520.0,1.8,50.0,-3.0,50.0
883,450-2020-21,pablofornals,MID,westhamunited,2571.0,5.0,7.0,430.0,0.5,65.0,-7.0,65.0
884,451-2020-21,issadiop,DEF,westhamunited,1379.0,2.0,0.0,234.0,0.6,45.0,-2.0,45.0
885,452-2020-21,benjohnson,DEF,westhamunited,516.0,1.0,0.0,104.0,2.2,40.0,-1.0,40.0
886,453-2020-21,johnruddy,GK,wolverhamptonwanderers,91.0,0.0,0.0,19.0,0.2,45.0,-2.0,45.0
887,456-2020-21,ryanbennett,DEF,wolverhamptonwanderers,0.0,0.0,0.0,0.0,0.1,45.0,-1.0,50.0
888,458-2020-21,willyboly,DEF,wolverhamptonwanderers,1879.0,1.0,1.0,364.0,1.1,55.0,-1.0,50.0
889,459-2020-21,conorcoady,DEF,wolverhamptonwanderers,3303.0,1.0,0.0,606.0,6.3,50.0,-1.0,50.0
890,464-2020-21,leanderdendoncker,MID,wolverhamptonwanderers,2498.0,1.0,2.0,330.0,0.6,50.0,-4.0,45.0
891,470-2020-21,maxkilman,DEF,wolverhamptonwanderers,1307.0,0.0,1.0,258.0,5.9,40.0,-2.0,40.0
892,473-2020-21,morgangibbs-white,MID,wolverhamptonwanderers,407.0,1.0,0.0,87.0,0.0,50.0,-1.0,50.0
893,1-2021-22,berndleno,GK,arsenal,360.0,0.0,0.0,69.0,0.8,50.0,-5.0,50.0
894,1-2021-22,berndleno,GK,arsenal,360.0,0.0,0.0,69.0,0.8,50.0,-5.0,50.0
895,4-2021-22,pierre-emerickaubameyang,FWD,arsenal,1036.0,4.0,1.0,131.0,1.2,100.0,-4.0,120.0
896,6-2021-22,alexandrelacazette,FWD,arsenal,1773.0,4.0,8.0,295.0,3.1,85.0,-4.0,85.0
897,7-2021-22,granitxhaka,MID,arsenal,2327.0,1.0,2.0,334.0,0.4,50.0,-2.0,55.0
898,11-2021-22,seadkolasinac,DEF,arsenal,91.0,0.0,0.0,6.0,0.1,45.0,-3.0,50.0
899,13-2021-22,ainsleymaitland-niles,MID,arsenal,263.0,0.0,0.0,44.0,0.0,55.0,-3.0,50.0
900,14-2021-22,robholding,DEF,arsenal,840.0,1.0,0.0,152.0,0.8,45.0,-4.0,45.0
901,16-2021-22,kierantierney,DEF,arsenal,1916.0,1.0,3.0,454.0,4.7,50.0,-1.0,55.0
902,18-2021-22,lucastorreira,MID,arsenal,0.0,0.0,0.0,0.0,0.1,45.0,0.0,50.0
903,20-2021-22,edwardnketiah,FWD,arsenal,823.0,5.0,1.0,194.0,11.5,55.0,2.0,60.0
904,22-2021-22,bukayosaka,MID,arsenal,2978.0,11.0,9.0,566.0,28.8,65.0,2.0,55.0
905,27-2021-22,williamsaliba,DEF,arsenal,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0
906,67-2021-22,benwhite,DEF,arsenal,2880.0,0.0,0.0,557.0,12.4,45.0,1.0,45.0
907,531-2021-22,reissnelson,MID,arsenal,19.0,0.0,0.0,4.0,0.0,50.0,0.0,55.0
908,10-2021-22,calumchambers,DEF,astonvilla,999.0,1.0,0.0,198.0,0.4,45.0,-3.0,45.0
909,168-2021-22,lucasdigne,DEF,astonvilla,2440.0,0.0,4.0,459.0,5.9,55.0,-5.0,60.0
910,337-2021-22,dannyings,FWD,astonvilla,1891.0,7.0,6.0,344.0,9.3,80.0,-3.0,85.0
911,53-2021-22,adamlallana,MID,brighton&hovealbion,1559.0,0.0,1.0,240.0,0.1,55.0,-2.0,65.0
912,54-2021-22,jasonsteele,GK,brighton&hovealbion,90.0,0.0,0.0,17.0,2.8,40.0,-1.0,40.0
913,54-2021-22,jasonsteele,GK,brighton&hovealbion,90.0,0.0,0.0,17.0,2.8,40.0,-1.0,40.0
914,56-2021-22,shaneduffy,DEF,brighton&hovealbion,1434.0,1.0,1.0,288.0,7.6,40.0,0.0,45.0
915,59-2021-22,lewisdunk,DEF,brighton&hovealbion,2573.0,1.0,0.0,537.0,2.3,50.0,-2.0,50.0
916,60-2021-22,solomonmarch,MID,brighton&hovealbion,1733.0,0.0,2.0,216.0,0.1,55.0,-2.0,50.0
917,61-2021-22,adamwebster,DEF,brighton&hovealbion,1429.0,2.0,0.0,266.0,0.3,45.0,-2.0,45.0
918,63-2021-22,nealmaupay,FWD,brighton&hovealbion,2269.0,8.0,3.0,295.0,4.3,65.0,-3.0,65.0
919,64-2021-22,leandrotrossard,MID,brighton&hovealbion,2803.0,8.0,4.0,465.0,2.8,65.0,-6.0,60.0
920,65-2021-22,mathewryan,GK,brighton&hovealbion,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0
921,65-2021-22,mathewryan,GK,brighton&hovealbion,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0
922,66-2021-22,alirezajahanbakhsh,MID,brighton&hovealbion,0.0,0.0,0.0,0.0,0.0,55.0,0.0,55.0
923,70-2021-22,yvesbissouma,MID,brighton&hovealbion,2110.0,1.0,2.0,351.0,4.8,45.0,-1.0,45.0
924,71-2021-22,tariqlamptey,DEF,brighton&hovealbion,1547.0,0.0,2.0,308.0,1.8,45.0,0.0,45.0
925,72-2021-22,aaronconnolly,FWD,brighton&hovealbion,154.0,0.0,0.0,12.0,0.1,55.0,-2.0,55.0
926,73-2021-22,stevenalzate,MID,brighton&hovealbion,401.0,0.0,0.0,77.0,0.0,50.0,-2.0,45.0
927,500-2021-22,florinandone,FWD,brighton&hovealbion,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0
928,102-2021-22,dalestephens,MID,burnley,123.0,0.0,0.0,11.0,0.0,45.0,-1.0,45.0
929,480-2021-22,waynehennessey,GK,burnley,180.0,0.0,0.0,37.0,0.3,45.0,0.0,45.0
930,480-2021-22,waynehennessey,GK,burnley,180.0,0.0,0.0,37.0,0.3,45.0,0.0,45.0
931,120-2021-22,oliviergiroud,FWD,chelsea,0.0,0.0,0.0,0.0,0.0,65.0,0.0,70.0
932,122-2021-22,marcosalonso,DEF,chelsea,2164.0,4.0,5.0,528.0,15.3,55.0,2.0,60.0
933,124-2021-22,rossbarkley,MID,chelsea,174.0,1.0,0.0,43.0,0.1,55.0,-3.0,60.0
934,125-2021-22,mateokovacic,MID,chelsea,1552.0,2.0,5.0,348.0,1.7,50.0,-1.0,55.0
935,126-2021-22,michybatshuayi,FWD,chelsea,0.0,0.0,0.0,0.0,0.0,55.0,0.0,60.0
936,129-2021-22,kepaarrizabalaga,GK,chelsea,360.0,0.0,0.0,89.0,0.3,50.0,-5.0,50.0
937,129-2021-22,kepaarrizabalaga,GK,chelsea,360.0,0.0,0.0,89.0,0.3,50.0,-5.0,50.0
