,unique_id,full_name,minutes,goals_scored,assists,bps,selected_by_percent,previous_start_value,delta_value,target_value,position_DEF,position_FWD,position_GK,position_MID,teams_arsenal,teams_astonvilla,teams_bournemouth,teams_brentford,teams_brighton&hovealbion,teams_burnley,teams_cardiffcity,teams_chelsea,teams_crystalpalace,teams_everton,teams_fulham,teams_huddersfieldtown,teams_leedsunited,teams_leicestercity,teams_liverpool,teams_manchestercity,teams_manchesterunited,teams_newcastleunited,teams_norwichcity,teams_nottinghamforest,teams_sheffieldunited,teams_southampton,teams_stokecity,teams_swanseacity,teams_tottenhamhotspur,teams_watford,teams_westbromwichalbion,teams_westhamunited,teams_wolverhamptonwanderers
1058,309-2021-22,seanlongstaff,1458.0,1.0,1.0,206.0,0.5,45.0,-2.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,311-2021-22,jamallewis,261.0,0.0,0.0,39.0,0.1,45.0,-3.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1060,312-2021-22,matthewlongstaff,0.0,0.0,0.0,0.0,0.0,45.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1061,514-2021-22,markgillespie,0.0,0.0,0.0,0.0,0.3,40.0,-1.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1062,514-2021-22,markgillespie,0.0,0.0,0.0,0.0,0.3,40.0,-1.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1063,145-2021-22,billygilmour,1852.0,0.0,1.0,283.0,3.0,45.0,-2.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1064,322-2021-22,jordanhugill,0.0,0.0,0.0,0.0,0.0,55.0,-1.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1065,448-2021-22,angusgunn,810.0,0.0,0.0,177.0,1.8,40.0,0.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1066,448-2021-22,angusgunn,810.0,0.0,0.0,177.0,1.8,40.0,0.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1067,332-2021-22,theowalcott,376.0,0.0,0.0,28.0,0.1,60.0,-2.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1068,333-2021-22,fraserforster,1710.0,0.0,0.0,330.0,1.2,45.0,-1.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1069,333-2021-22,fraserforster,1710.0,0.0,0.0,330.0,1.2,45.0,-1.0,40.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1070,334-2021-22,alexmccarthy,1530.0,0.0,0.0,286.0,1.2,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1071,334-2021-22,alexmccarthy,1530.0,0.0,0.0,286.0,1.2,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1072,336-2021-22,nathanredmond,1827.0,1.0,6.0,313.0,0.1,60.0,-1.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1073,338-2021-22,jackstephens,810.0,0.0,0.0,135.0,0.1,45.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1074,339-2021-22,stuartarmstrong,1465.0,2.0,1.0,239.0,0.2,60.0,-2.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1075,341-2021-22,jamesward-prowse,3215.0,10.0,5.0,769.0,5.3,65.0,-1.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1076,342-2021-22,kylewalker-peters,2630.0,1.0,3.0,481.0,1.1,50.0,-2.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1077,343-2021-22,janbednarek,2629.0,4.0,0.0,499.0,1.4,45.0,-1.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1078,345-2021-22,cheadams,2034.0,7.0,4.0,333.0,2.6,70.0,-5.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1079,346-2021-22,nathantella,802.0,0.0,2.0,81.0,0.0,50.0,-3.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1080,347-2021-22,williamsmallbone,132.0,0.0,0.0,25.0,0.0,45.0,0.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1081,348-2021-22,michaelobafemi,0.0,0.0,0.0,0.0,2.1,45.0,0.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1082,350-2021-22,moussadjenepo,452.0,0.0,0.0,21.0,0.0,55.0,-3.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1083,351-2021-22,mohammedsalisu,2971.0,0.0,0.0,478.0,0.2,45.0,0.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1084,519-2021-22,shanelong,300.0,1.0,0.0,48.0,0.2,55.0,-1.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1085,546-2021-22,yanvalery,369.0,0.0,0.0,62.0,0.8,40.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1086,352-2021-22,joehart,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1087,352-2021-22,joehart,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1088,353-2021-22,hugolloris,3420.0,0.0,0.0,703.0,8.5,55.0,0.0,55.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1089,353-2021-22,hugolloris,3420.0,0.0,0.0,703.0,8.5,55.0,0.0,55.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1090,355-2021-22,tobyalderweireld,0.0,0.0,0.0,0.0,0.0,50.0,0.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1091,356-2021-22,eriklamela,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1092,357-2021-22,harrykane,3231.0,17.0,11.0,684.0,23.4,125.0,0.0,105.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1093,358-2021-22,sergeaurier,0.0,0.0,0.0,0.0,0.2,50.0,-1.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1094,359-2021-22,heung-minson,3009.0,23.0,10.0,819.0,35.6,100.0,12.0,90.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1095,360-2021-22,mattdoherty,871.0,2.0,5.0,255.0,0.8,50.0,-5.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,361-2021-22,ericdier,3071.0,0.0,1.0,680.0,6.5,45.0,2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1097,364-2021-22,bendavies,2537.0,1.0,2.0,490.0,3.1,45.0,0.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1098,366-2021-22,harrywinks,904.0,0.0,2.0,175.0,1.0,45.0,-1.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1099,368-2021-22,ryansessegnon,1046.0,0.0,3.0,231.0,2.1,45.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1100,369-2021-22,stevenbergwijn,548.0,3.0,2.0,138.0,0.4,60.0,-1.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1101,371-2021-22,japhettanganga,735.0,0.0,0.0,133.0,0.8,45.0,-3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1102,373-2021-22,oliverskipp,1346.0,0.0,0.0,180.0,0.6,45.0,-1.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1103,375-2021-22,tanguyndombele,481.0,1.0,1.0,85.0,0.2,60.0,-3.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1104,354-2021-22,moussasissoko,3220.0,2.0,1.0,408.0,2.3,45.0,-2.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1105,377-2021-22,dannyrose,688.0,0.0,0.0,75.0,0.2,45.0,-3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1106,128-2021-22,kurtzouma,2078.0,1.0,0.0,388.0,1.2,55.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1107,406-2021-22,marknoble,325.0,1.0,0.0,76.0,0.7,45.0,-2.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1108,407-2021-22,darrenrandolph,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1109,407-2021-22,darrenrandolph,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1110,408-2021-22,lukaszfabianski,3330.0,0.0,0.0,661.0,2.8,50.0,0.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1111,408-2021-22,lukaszfabianski,3330.0,0.0,0.0,661.0,2.8,50.0,0.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1112,409-2021-22,angeloogbonna,921.0,1.0,0.0,182.0,0.2,50.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1113,411-2021-22,aaroncresswell,2726.0,2.0,4.0,578.0,7.9,55.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1114,412-2021-22,andriyyarmolenko,303.0,1.0,0.0,73.0,0.1,55.0,-5.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1115,413-2021-22,michailantonio,2975.0,10.0,10.0,441.0,24.3,75.0,-2.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1116,415-2021-22,ryanfredericks,303.0,0.0,0.0,38.0,0.1,45.0,-1.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1117,416-2021-22,manuellanzini,1777.0,5.0,3.0,440.0,0.4,60.0,-4.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1118,417-2021-22,arthurmasuaku,645.0,1.0,1.0,145.0,0.1,45.0,-1.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1119,420-2021-22,jarrodbowen,2987.0,12.0,17.0,586.0,15.0,65.0,4.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1120,421-2021-22,declanrice,3178.0,1.0,4.0,595.0,4.3,50.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1121,422-2021-22,tomassoucek,3061.0,5.0,1.0,485.0,3.4,60.0,-3.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1122,423-2021-22,pablofornals,2795.0,6.0,4.0,480.0,1.3,60.0,-1.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1123,424-2021-22,issadiop,961.0,0.0,1.0,203.0,0.3,45.0,-3.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1124,425-2021-22,benjohnson,1397.0,1.0,0.0,235.0,3.6,40.0,-1.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1125,489-2021-22,alphonseareola,90.0,0.0,0.0,11.0,0.7,50.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1126,489-2021-22,alphonseareola,90.0,0.0,0.0,11.0,0.7,50.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1127,428-2021-22,willyboly,900.0,0.0,0.0,165.0,0.1,50.0,-1.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1128,429-2021-22,conorcoady,3361.0,4.0,0.0,688.0,13.4,45.0,2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1129,434-2021-22,leanderdendoncker,1945.0,2.0,3.0,308.0,0.3,50.0,-4.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1130,439-2021-22,maxkilman,2688.0,1.0,1.0,536.0,1.3,45.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1131,440-2021-22,morgangibbs-white,7.0,0.0,0.0,0.0,0.1,45.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1132,445-2021-22,fabiosilva,562.0,0.0,1.0,43.0,0.4,60.0,-4.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1133,452-2021-22,johnruddy,135.0,0.0,0.0,20.0,0.2,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1134,452-2021-22,johnruddy,135.0,0.0,0.0,20.0,0.2,45.0,-2.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1135,3-2022-23,granitxhaka,2992.0,7.0,8.0,634.0,2.7,50.0,-2.0,50.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,5-2022-23,robholding,562.0,1.0,0.0,120.0,0.2,45.0,-3.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,6-2022-23,thomaspartey,2480.0,3.0,0.0,468.0,0.4,50.0,-3.0,50.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,8-2022-23,kierantierney,774.0,0.0,1.0,164.0,0.8,50.0,-4.0,50.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,13-2022-23,bukayosaka,3183.0,14.0,12.0,678.0,25.6,80.0,0.0,65.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,23-2022-23,reissnelson,202.0,3.0,3.0,127.0,0.0,50.0,-3.0,50.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141,26-2022-23,williamsaliba,2415.0,2.0,1.0,571.0,15.6,45.0,4.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,111-2022-23,leandrotrossard,2237.0,8.0,13.0,494.0,7.2,65.0,1.0,65.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143,313-2022-23,oleksandrzinchenko,2122.0,1.0,2.0,500.0,9.0,50.0,0.0,55.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,32-2022-23,calumchambers,345.0,0.0,0.0,67.0,0.2,45.0,-3.0,45.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145,33-2022-23,lucasdigne,1492.0,1.0,0.0,234.0,1.2,50.0,-5.0,55.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146,36-2022-23,morgansanson,10.0,0.0,0.0,6.0,0.2,45.0,-2.0,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,37-2022-23,johnmcginn,2692.0,1.0,5.0,354.0,0.6,55.0,-4.0,60.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,38-2022-23,kortneyhause,0.0,0.0,0.0,0.0,0.0,45.0,-1.0,45.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,39-2022-23,tyronemings,3150.0,1.0,3.0,617.0,12.5,45.0,2.0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,40-2022-23,olliewatkins,3129.0,15.0,8.0,550.0,12.8,75.0,-2.0,75.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,41-2022-23,marvelousnakamba,0.0,0.0,0.0,0.0,0.1,45.0,-2.0,45.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,45-2022-23,leonbailey,1964.0,4.0,5.0,242.0,2.7,50.0,-7.0,65.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1153,47-2022-23,jacobramsey,2634.0,6.0,8.0,470.0,1.5,55.0,-4.0,45.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,52-2022-23,keinandavis,0.0,0.0,0.0,0.0,0.0,55.0,-1.0,45.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,55-2022-23,jadenphilogene-bidace,0.0,0.0,0.0,0.0,0.0,45.0,0.0,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,479-2022-23,leanderdendoncker,897.0,0.0,0.0,163.0,0.1,50.0,-3.0,50.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,538-2022-23,ashleyyoung,2031.0,1.0,0.0,388.0,0.8,45.0,-2.0,50.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,59-2022-23,ryanfredericks,527.0,0.0,0.0,63.0,0.0,45.0,-1.0,45.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159,404-2022-23,jackstephens,1218.0,0.0,0.0,233.0,0.0,45.0,-2.0,45.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1160,571-2022-23,darrenrandolph,0.0,0.0,0.0,0.0,0.1,40.0,0.0,45.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161,78-2022-23,pontusjansson,722.0,1.0,0.0,147.0,0.3,45.0,-3.0,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,80-2022-23,ivantoney,2953.0,20.0,4.0,607.0,18.2,70.0,1.0,65.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,84-2022-23,kristofferajer,763.0,0.0,0.0,129.0,0.1,45.0,0.0,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,85-2022-23,ricohenry,3240.0,0.0,3.0,505.0,2.6,45.0,-1.0,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,86-2022-23,vitalyjanelt,2201.0,3.0,1.0,357.0,0.1,55.0,0.0,50.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,87-2022-23,samanghoddos,124.0,0.0,0.0,53.0,0.0,50.0,-2.0,55.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,88-2022-23,mathiasjensen,2805.0,5.0,7.0,498.0,1.8,50.0,-2.0,50.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,89-2022-23,yoanewissa,1587.0,7.0,4.0,292.0,0.3,55.0,-2.0,60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,92-2022-23,ethanpinnock,2700.0,3.0,0.0,575.0,0.9,45.0,-1.0,45.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,93-2022-23,frankonyeka,837.0,0.0,3.0,111.0,0.0,50.0,-2.0,50.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,94-2022-23,shandonbaptiste,600.0,0.0,2.0,123.0,0.2,45.0,0.0,50.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,95-2022-23,bryanmbeumo,2905.0,9.0,9.0,556.0,4.0,60.0,-3.0,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,96-2022-23,charliegoode,0.0,0.0,0.0,0.0,0.4,40.0,-1.0,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,97-2022-23,marcusforss,0.0,0.0,0.0,0.0,0.0,45.0,0.0,55.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
